path,rel_path,label,samplerate,channels,duration_s,md5
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (65).wav,Zaa/1_0_Taj_Zaa_T (65).wav,Zaa,16000,1,1.0,60ced6760e6290094a66cb3a19dc080e
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (66).wav,Zaa/1_0_Taj_Zaa_T (66).wav,Zaa,16000,1,1.0,d24ced2384d2bedb2e19e269c2877eb3
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (67).wav,Zaa/1_0_Taj_Zaa_T (67).wav,Zaa,16000,1,1.0,5a2f1559204a02fb09ca28705a5acf62
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (68).wav,Zaa/1_0_Taj_Zaa_T (68).wav,Zaa,16000,1,1.0,a24eda8cd4a5a74aefd9ada35ad81598
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (69).wav,Zaa/1_0_Taj_Zaa_T (69).wav,Zaa,16000,1,1.0,4595f8954ed73b1bb364338ec67da3af
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (7).wav,Zaa/1_0_Taj_Zaa_T (7).wav,Zaa,16000,1,1.0,d7d139a83dd27bda7a849d99a9b2f6f1
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (70).wav,Zaa/1_0_Taj_Zaa_T (70).wav,Zaa,16000,1,1.0,308879faea6b052c43ec46eb166faf9e
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (71).wav,Zaa/1_0_Taj_Zaa_T (71).wav,Zaa,16000,1,1.0,09f2f2dc322e7370b7ae479fa3bd754f
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (72).wav,Zaa/1_0_Taj_Zaa_T (72).wav,Zaa,16000,1,1.0,3c52a8abbffb91981cdbf2ccb63a2ec5
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (73).wav,Zaa/1_0_Taj_Zaa_T (73).wav,Zaa,16000,1,1.0,f6403b026abce2e737c638a2e9829dbc
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (74).wav,Zaa/1_0_Taj_Zaa_T (74).wav,Zaa,16000,1,1.0,223afb2bce393d55d07603535e54a0a2
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (75).wav,Zaa/1_0_Taj_Zaa_T (75).wav,Zaa,16000,1,1.0,58a70c05aaa28c6f4fb8381e67caa6d8
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (76).wav,Zaa/1_0_Taj_Zaa_T (76).wav,Zaa,16000,1,1.0,9bde243335250e633bd03aec697fefd4
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (77).wav,Zaa/1_0_Taj_Zaa_T (77).wav,Zaa,16000,1,1.0,21062448e3fe838489b7e039009a4e46
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (78).wav,Zaa/1_0_Taj_Zaa_T (78).wav,Zaa,16000,1,1.0,ec23aa112f9eaa816e3be1d4fe30b29b
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (79).wav,Zaa/1_0_Taj_Zaa_T (79).wav,Zaa,16000,1,1.0,eb2023a27ccf72be1b2631688d8ce89b
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (8).wav,Zaa/1_0_Taj_Zaa_T (8).wav,Zaa,16000,1,1.0,f1e89604bdcca467e4f6b851cba51945
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (80).wav,Zaa/1_0_Taj_Zaa_T (80).wav,Zaa,16000,1,1.0,1d2c5aae34d2e0d7fa192689b7b40ec7
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (81).wav,Zaa/1_0_Taj_Zaa_T (81).wav,Zaa,16000,1,1.0,6b04addd89bb328b12985bee12057c01
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (82).wav,Zaa/1_0_Taj_Zaa_T (82).wav,Zaa,16000,1,1.0,e92f5ff7f9cdc41623d07dc14ef706d4
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (83).wav,Zaa/1_0_Taj_Zaa_T (83).wav,Zaa,16000,1,1.0,17c6624548c410664757281dd288494d
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (84).wav,Zaa/1_0_Taj_Zaa_T (84).wav,Zaa,16000,1,1.0,7775dfbdaf308740ef91e51d97de49b5
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (85).wav,Zaa/1_0_Taj_Zaa_T (85).wav,Zaa,16000,1,1.0,f6360b1a51a95ffa095818b54c8241b2
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (86).wav,Zaa/1_0_Taj_Zaa_T (86).wav,Zaa,16000,1,1.0,f4abca10d5a40646200c811827c64304
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (87).wav,Zaa/1_0_Taj_Zaa_T (87).wav,Zaa,16000,1,1.0,7f68ec71897bbe9d031f9620e70bae43
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (88).wav,Zaa/1_0_Taj_Zaa_T (88).wav,Zaa,16000,1,1.0,da98f78571c65250aba45de4b667e4e4
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (89).wav,Zaa/1_0_Taj_Zaa_T (89).wav,Zaa,16000,1,1.0,5656f53cfb1d6f15abaf429eefef1fb1
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (9).wav,Zaa/1_0_Taj_Zaa_T (9).wav,Zaa,16000,1,1.0,f897a28f3ddd46e88e5dd54376527d24
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (90).wav,Zaa/1_0_Taj_Zaa_T (90).wav,Zaa,16000,1,1.0,46373e5d11b1791c240e61507b51d702
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (91).wav,Zaa/1_0_Taj_Zaa_T (91).wav,Zaa,16000,1,1.0,524b3265b31278e20dd43af6f9344b18
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (92).wav,Zaa/1_0_Taj_Zaa_T (92).wav,Zaa,16000,1,1.0,78ed7604cb5b0e769d7da1a67ddad682
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (93).wav,Zaa/1_0_Taj_Zaa_T (93).wav,Zaa,16000,1,1.0,2613ae5ae4ae43f8685f55ebea979df4
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (94).wav,Zaa/1_0_Taj_Zaa_T (94).wav,Zaa,16000,1,1.0,fa958ffcbdc1372d6815e7b39f83b2d2
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (95).wav,Zaa/1_0_Taj_Zaa_T (95).wav,Zaa,16000,1,1.0,0c92a48b6babb40f1dec333e3fb1d268
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (96).wav,Zaa/1_0_Taj_Zaa_T (96).wav,Zaa,16000,1,1.0,3bde85ebae4c7f486d55618cf4ed4d91
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (97).wav,Zaa/1_0_Taj_Zaa_T (97).wav,Zaa,16000,1,1.0,fd54e1879c93bd879ad15ab295b9528d
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (98).wav,Zaa/1_0_Taj_Zaa_T (98).wav,Zaa,16000,1,1.0,3262698f7d1d28ee27fee094dc4ba65d
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Taj_Zaa_T (99).wav,Zaa/1_0_Taj_Zaa_T (99).wav,Zaa,16000,1,1.0,0e4a50d4fc036203305f7b219136edb1
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_T13b (2).wav,Zaa/1_0_Za_T13b (2).wav,Zaa,16000,1,1.0,020dac98eccd6a8964591245fb3961ac
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_T13b (3).wav,Zaa/1_0_Za_T13b (3).wav,Zaa,16000,1,1.0,bd47ba144a95c91f6bbdd1e422ef2e1e
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_T13b (4).wav,Zaa/1_0_Za_T13b (4).wav,Zaa,16000,1,1.0,2916bc7b7c4c6b649b183433e808bbc1
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_T13b (5).wav,Zaa/1_0_Za_T13b (5).wav,Zaa,16000,1,1.0,7f4d6432f468d7a2b436d7a90c0d5c31
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_T13b (6).wav,Zaa/1_0_Za_T13b (6).wav,Zaa,16000,1,1.0,7638416a33d2889f841397db366429fc
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_T13b (7).wav,Zaa/1_0_Za_T13b (7).wav,Zaa,16000,1,1.0,843209a80d520f7245e7007582844f3b
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_T13b (8).wav,Zaa/1_0_Za_T13b (8).wav,Zaa,16000,1,1.0,8d8b1a6e6707d4a2156635fcbf0b3858
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_T13b.wav,Zaa/1_0_Za_T13b.wav,Zaa,16000,1,1.0,8bc62fde2054cf1aaf8ee9f8ea9d6301
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_T16b (2).wav,Zaa/1_0_Za_T16b (2).wav,Zaa,16000,1,1.0,ba977fb1c7ae6d72899df6f853070c77
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_T16b (3).wav,Zaa/1_0_Za_T16b (3).wav,Zaa,16000,1,1.0,959f7edaa7f3448ba1bf9abf846f0022
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_T16b (4).wav,Zaa/1_0_Za_T16b (4).wav,Zaa,16000,1,1.0,faceb47efdfd2ebd8b589190bd28c4d8
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_T16b (5).wav,Zaa/1_0_Za_T16b (5).wav,Zaa,16000,1,1.0,306f683c62007376d26bb70911dc8db0
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_T16b (6).wav,Zaa/1_0_Za_T16b (6).wav,Zaa,16000,1,1.0,e798e51a474a7ec6e8664c08da1b4898
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_T16b (7).wav,Zaa/1_0_Za_T16b (7).wav,Zaa,16000,1,1.0,314227fdc86fc8a87dad9802ca0fdf69
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_T16b (8).wav,Zaa/1_0_Za_T16b (8).wav,Zaa,16000,1,1.0,03c3a2c76876e83d0a131a1bb372da71
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_T16b.wav,Zaa/1_0_Za_T16b.wav,Zaa,16000,1,1.0,25b0e50743910ea68e1ca68de70254b0
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_T20b (2).wav,Zaa/1_0_Za_T20b (2).wav,Zaa,16000,1,1.0,09e6251a6cc19c386ccfaa97df2170a8
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_T20b (3).wav,Zaa/1_0_Za_T20b (3).wav,Zaa,16000,1,1.0,5410a29efc1f424366c2d927828de647
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_T20b (4).wav,Zaa/1_0_Za_T20b (4).wav,Zaa,16000,1,1.0,ecdb34697e24e97a9140328eea527007
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_T20b (5).wav,Zaa/1_0_Za_T20b (5).wav,Zaa,16000,1,1.0,5df4b2d1fd0bc7b7f75223305fe94653
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_T20b (6).wav,Zaa/1_0_Za_T20b (6).wav,Zaa,16000,1,1.0,1120cbc8b48f52939fe872bd95db7e50
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_T20b (7).wav,Zaa/1_0_Za_T20b (7).wav,Zaa,16000,1,1.0,f6b1507e036fe12a9e080080427409a2
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_T20b (8).wav,Zaa/1_0_Za_T20b (8).wav,Zaa,16000,1,1.0,9c6b8dfb5b873048ae6111882758222b
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_T20b.wav,Zaa/1_0_Za_T20b.wav,Zaa,16000,1,1.0,5223e4cb32953630f66d3c000a158772
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_t14b (2).wav,Zaa/1_0_Za_t14b (2).wav,Zaa,16000,1,1.0,733f4f57f43cde6be59c3165f026dbef
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_t14b (3).wav,Zaa/1_0_Za_t14b (3).wav,Zaa,16000,1,1.0,3dc58fde35927ff62117282fdb6adf7c
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_t14b (4).wav,Zaa/1_0_Za_t14b (4).wav,Zaa,16000,1,1.0,92c5a02def91222b516058b07b82ed38
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_t14b (5).wav,Zaa/1_0_Za_t14b (5).wav,Zaa,16000,1,1.0,010d97b26b622a606020c028f04a74f7
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_t14b (6).wav,Zaa/1_0_Za_t14b (6).wav,Zaa,16000,1,1.0,db41cd527cb05abc58fc66ec1096fd5c
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_t14b (7).wav,Zaa/1_0_Za_t14b (7).wav,Zaa,16000,1,1.0,2994faf161c288b9f20d14aac6fdcd6c
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_t14b (8).wav,Zaa/1_0_Za_t14b (8).wav,Zaa,16000,1,1.0,b3b94e45045a25922732695ae93da5df
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_t14b.wav,Zaa/1_0_Za_t14b.wav,Zaa,16000,1,1.0,9e222787cff28f2ea1214cda0840992b
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_t18b (2).wav,Zaa/1_0_Za_t18b (2).wav,Zaa,16000,1,1.0,46b91b14b2ce8b341fde75fc213508ae
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_t18b (3).wav,Zaa/1_0_Za_t18b (3).wav,Zaa,16000,1,1.0,2bdb5470af33140a5bd9f3efee412241
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_t18b (4).wav,Zaa/1_0_Za_t18b (4).wav,Zaa,16000,1,1.0,30d26831f8388882351bf115543b3166
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_t18b (5).wav,Zaa/1_0_Za_t18b (5).wav,Zaa,16000,1,1.0,0308bce8c31f5625ded4e9216c142472
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_t18b (6).wav,Zaa/1_0_Za_t18b (6).wav,Zaa,16000,1,1.0,d5e60e62934364dca8335a3778796740
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_t18b (7).wav,Zaa/1_0_Za_t18b (7).wav,Zaa,16000,1,1.0,6f3ce25a1afcb571b8c18f848caeddf2
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_t18b (8).wav,Zaa/1_0_Za_t18b (8).wav,Zaa,16000,1,1.0,3653b044a0406d5276313fef7ee3eea0
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Za_t18b.wav,Zaa/1_0_Za_t18b.wav,Zaa,16000,1,1.0,fbe7d93f17ca57b9e274bec112b391ba
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T1 (2).wav,Zaa/1_0_Zaa_T1 (2).wav,Zaa,16000,1,1.0,3ffa7b8d69bc7f5a77458a780ddd8fec
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T1 (3).wav,Zaa/1_0_Zaa_T1 (3).wav,Zaa,16000,1,1.0,b1c8a13eadebbca4a48da7114002e462
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T1 (4).wav,Zaa/1_0_Zaa_T1 (4).wav,Zaa,16000,1,1.0,04b89e95612f6237ec74146d9f78953e
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T1 (5).wav,Zaa/1_0_Zaa_T1 (5).wav,Zaa,16000,1,1.0,29d7892b6c10c0069300ff0942299084
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T1 (6).wav,Zaa/1_0_Zaa_T1 (6).wav,Zaa,16000,1,1.0,becaccbd7cdb3887033c3f2e25ed2d2b
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T1 (7).wav,Zaa/1_0_Zaa_T1 (7).wav,Zaa,16000,1,1.0,77fa48135b47b0c8480e226a50ffa3f3
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T1 (8).wav,Zaa/1_0_Zaa_T1 (8).wav,Zaa,16000,1,1.0,079823ead61277f03307d142f712c7a5
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T1.wav,Zaa/1_0_Zaa_T1.wav,Zaa,16000,1,1.0,806937637b441a369bd5c481afe23cd4
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T10 (2).wav,Zaa/1_0_Zaa_T10 (2).wav,Zaa,16000,1,1.0,5dd5d84af36642cb8dc33141ccdfe7e3
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T10 (3).wav,Zaa/1_0_Zaa_T10 (3).wav,Zaa,16000,1,1.0,18893dfb19e92ab7500daa501deb6394
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T10 (4).wav,Zaa/1_0_Zaa_T10 (4).wav,Zaa,16000,1,1.0,91a84c2fbf5243d9034f7f06951199fb
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T10 (5).wav,Zaa/1_0_Zaa_T10 (5).wav,Zaa,16000,1,1.0,ef0f5f5cbd157e0728886d706daf53f1
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T10 (6).wav,Zaa/1_0_Zaa_T10 (6).wav,Zaa,16000,1,1.0,668d8ab94a33148c6360740665b0a2e1
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T10 (7).wav,Zaa/1_0_Zaa_T10 (7).wav,Zaa,16000,1,1.0,187d216c687010dcfb72eff91753bd48
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T10 (8).wav,Zaa/1_0_Zaa_T10 (8).wav,Zaa,16000,1,1.0,24ed346258d548a8469111427b075157
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T10.wav,Zaa/1_0_Zaa_T10.wav,Zaa,16000,1,1.0,970817e2d9634f0363caefa2fa736234
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T100 (2).wav,Zaa/1_0_Zaa_T100 (2).wav,Zaa,16000,1,1.0,efebf35beb956ca0d974b512a72d452b
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T100 (3).wav,Zaa/1_0_Zaa_T100 (3).wav,Zaa,16000,1,1.0,7a21eab52def2e0791ae7c0f2018a586
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T100 (4).wav,Zaa/1_0_Zaa_T100 (4).wav,Zaa,16000,1,1.0,6207dbde161ab185192ac5569fa9a4a1
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T100 (5).wav,Zaa/1_0_Zaa_T100 (5).wav,Zaa,16000,1,1.0,b70fe26bfba64cbb860fac6836e7abbb
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T100 (6).wav,Zaa/1_0_Zaa_T100 (6).wav,Zaa,16000,1,1.0,291280290532a03409fd71b2956716f0
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T100 (7).wav,Zaa/1_0_Zaa_T100 (7).wav,Zaa,16000,1,1.0,fba48cab3d33a2018b1576aa16cfafed
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T100 (8).wav,Zaa/1_0_Zaa_T100 (8).wav,Zaa,16000,1,1.0,ab9524567d6b400b5f3e3c0b4854d185
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T100.wav,Zaa/1_0_Zaa_T100.wav,Zaa,16000,1,1.0,6a9b37fe04a65ac68e026ce91c2f37be
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T11 (2).wav,Zaa/1_0_Zaa_T11 (2).wav,Zaa,16000,1,1.0,799ea125eec313aa67836b2c3fccbbc5
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T11 (3).wav,Zaa/1_0_Zaa_T11 (3).wav,Zaa,16000,1,1.0,ed18f26e8a74b84cabea7fc1cfba3f09
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T11 (4).wav,Zaa/1_0_Zaa_T11 (4).wav,Zaa,16000,1,1.0,4e6c4f877d1db4ff824a52325e66e252
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T11 (5).wav,Zaa/1_0_Zaa_T11 (5).wav,Zaa,16000,1,1.0,cc30da3aecfd7eb07403c3db345577cb
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T11 (6).wav,Zaa/1_0_Zaa_T11 (6).wav,Zaa,16000,1,1.0,7c4d636623a11357c3a492796707c60b
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T11 (7).wav,Zaa/1_0_Zaa_T11 (7).wav,Zaa,16000,1,1.0,9106b97fdf12a9609605d36e3d183f62
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T11 (8).wav,Zaa/1_0_Zaa_T11 (8).wav,Zaa,16000,1,1.0,6255dc66db61366730bc0e56fbea255e
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T11.wav,Zaa/1_0_Zaa_T11.wav,Zaa,16000,1,1.0,74c79336b3b095abbc5442e1b605d77d
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T111 (2).wav,Zaa/1_0_Zaa_T111 (2).wav,Zaa,16000,1,1.0,02ea254d4be2901d9c643933b97168c4
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T111 (3).wav,Zaa/1_0_Zaa_T111 (3).wav,Zaa,16000,1,1.0,a472e353cc3b30b86cc57c1b4fd4a759
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T111 (4).wav,Zaa/1_0_Zaa_T111 (4).wav,Zaa,16000,1,1.0,81f2f6eb597ec641808d43113feb8a05
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T111 (5).wav,Zaa/1_0_Zaa_T111 (5).wav,Zaa,16000,1,1.0,29820a062177819c528b22f54401252d
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T111 (6).wav,Zaa/1_0_Zaa_T111 (6).wav,Zaa,16000,1,1.0,1df66d37e8192fff46170a9a311d73bc
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T111 (7).wav,Zaa/1_0_Zaa_T111 (7).wav,Zaa,16000,1,1.0,68f3165ff74bf49a8333c2d89b91f38d
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T111 (8).wav,Zaa/1_0_Zaa_T111 (8).wav,Zaa,16000,1,1.0,67922153ba88acc7ebc047f755fc1420
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T111.wav,Zaa/1_0_Zaa_T111.wav,Zaa,16000,1,1.0,568b7cb95d39ff35a3824e860134a35e
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T112 (2).wav,Zaa/1_0_Zaa_T112 (2).wav,Zaa,16000,1,1.0,838cbfe2eb94a3082cd588e42e207491
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T112 (3).wav,Zaa/1_0_Zaa_T112 (3).wav,Zaa,16000,1,1.0,7c49651539872d299536966b13e82164
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T112 (4).wav,Zaa/1_0_Zaa_T112 (4).wav,Zaa,16000,1,1.0,149b7c282ed4a3c0462e62e710c0642d
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T112 (5).wav,Zaa/1_0_Zaa_T112 (5).wav,Zaa,16000,1,1.0,4a5fa8a7e7d75938393486bc864d95fa
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T112 (6).wav,Zaa/1_0_Zaa_T112 (6).wav,Zaa,16000,1,1.0,9d1c8aaf7f894e028c13de233afb3ecc
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T112 (7).wav,Zaa/1_0_Zaa_T112 (7).wav,Zaa,16000,1,1.0,f997fc3e51fa372896e3344a518f6d73
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T112 (8).wav,Zaa/1_0_Zaa_T112 (8).wav,Zaa,16000,1,1.0,2ee8150cf83ec8550604d9d96006e3a5
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T112.wav,Zaa/1_0_Zaa_T112.wav,Zaa,16000,1,1.0,9bc3f8ec9df2808222b877ab086fce02
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T12 (2).wav,Zaa/1_0_Zaa_T12 (2).wav,Zaa,16000,1,1.0,83e247c5e30b1a705fce2b7b7d389338
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T12 (3).wav,Zaa/1_0_Zaa_T12 (3).wav,Zaa,16000,1,1.0,5dfafb181085626b8d930c8579746068
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T12 (4).wav,Zaa/1_0_Zaa_T12 (4).wav,Zaa,16000,1,1.0,1e9066b5c4d0e3ae32280cc56f9c6040
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T12 (5).wav,Zaa/1_0_Zaa_T12 (5).wav,Zaa,16000,1,1.0,26dc47976c6583dd24c2fa46d774435e
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T12 (6).wav,Zaa/1_0_Zaa_T12 (6).wav,Zaa,16000,1,1.0,c5e2921263051fab9db8f92b2b6cb777
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T12 (7).wav,Zaa/1_0_Zaa_T12 (7).wav,Zaa,16000,1,1.0,314517b1f2f6c4be7826152ba56b3ab4
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T12 (8).wav,Zaa/1_0_Zaa_T12 (8).wav,Zaa,16000,1,1.0,3fa742bd0b2d36a26efa7c2655be9693
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T12.wav,Zaa/1_0_Zaa_T12.wav,Zaa,16000,1,1.0,94f06ba7abba4ff48c9b9678ae1d4403
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T125 (2).wav,Zaa/1_0_Zaa_T125 (2).wav,Zaa,16000,1,1.0,5eac423c985ec2507b89ac720731411b
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T125 (3).wav,Zaa/1_0_Zaa_T125 (3).wav,Zaa,16000,1,1.0,514674c5061ed73e591e1a3535c98b47
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T125 (4).wav,Zaa/1_0_Zaa_T125 (4).wav,Zaa,16000,1,1.0,c1f118b8bd6f8f22cd5b2fa25a1a0a7d
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T125 (5).wav,Zaa/1_0_Zaa_T125 (5).wav,Zaa,16000,1,1.0,420f9ced666633185992190dc719ff3a
/data1/yansari/Kutuby/Dataset/Zaa/1_0_Zaa_T125 (6).wav,Zaa/1_0_Zaa_T125 (6).wav,Zaa,16000,1,1.0,a70a423d4ac24e7b184ddd332a7ed99c
