path,label,duration_s,samplerate,channels
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T125 (8).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (278).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T111 (2).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_tua_t20b (3).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T6 (7).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (109).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (170).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (174).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T82 (4).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_t15b (4).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T81 (6).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T10.wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (159).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T94 (4).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (261).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (207).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (311).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (414).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (228).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (79).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T76 (5).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T111 (5).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (26).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T13b.wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T87 (2).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (31).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T233b (6).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T227 (4).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (252).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T69 (2).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T94 (8).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (42).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (150).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T40 (6).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (3).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (313).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T137 (4).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (197).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T20 (4).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (240).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T8.wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T99 (2).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T18 (3).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (108).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T18 (7).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T126 (5).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T88 (2).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T90 (3).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (250).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (389).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T99 (4).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T87 (4).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T18 (6).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T99 (6).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T80 (4).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (202).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (57).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T87 (3).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (77).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (366).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (17).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (352).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T236 (8).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (116).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (262).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (245).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T233b.wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T138 (3).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (303).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T58 (4).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (407).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (246).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (390).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T8 (7).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T60 (4).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (288).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T16 (2).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (301).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (13).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (35).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (348).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (54).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T69.wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T7 (3).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T88 (4).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (259).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (307).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T100 (7).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T233b (8).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T100 (3).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (299).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (357).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T12 (8).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T13b (2).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (106).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (167).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T2 (2).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (338).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (241).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_t14b (7).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T7 (4).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T11.wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (330).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (104).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (38).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T76.wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (325).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T15 (5).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T112 (6).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (210).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T82 (2).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T112 (4).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (350).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (333).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (295).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (195).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (118).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T52 (6).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T93 (2).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (70).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (248).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (43).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (52).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T20 (7).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (115).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (339).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (14).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T110 (7).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (290).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (58).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T51 (7).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (153).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T76 (8).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T57 (7).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T12.wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T106 (6).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T90 (4).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T57 (2).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T111 (6).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_t18b (3).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (144).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (280).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T112 (2).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T4 (3).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (402).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T236 (7).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T33 (3).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_t18b (6).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (60).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T3 (5).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T52 (3).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T57 (8).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (309).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (102).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (99).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T93 (8).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T87 (7).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (276).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T51 (5).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (329).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T99 (5).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T81 (2).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (88).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (120).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (373).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T70 (4).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T58 (6).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (369).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (122).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T138 (8).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (36).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T137 (2).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T4 (4).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T82.wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T76 (6).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T20 (8).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (305).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (2).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (65).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T222b (4).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T40 (2).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (251).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T69 (4).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (367).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (364).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (286).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T60 (7).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (15).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T60 (3).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (220).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T94 (2).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (64).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T51 (3).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T15.wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (362).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (51).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (326).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T14 (3).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T58 (3).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T14 (8).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (247).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T110 (4).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T75.wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (315).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T125 (5).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T222b (6).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T223B (4).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (287).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T105 (3).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (86).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (417).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (257).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T2 (3).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T16b (3).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T80 (8).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (164).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T223B (6).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (359).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T125 (4).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (213).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (237).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T16b (5).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (376).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T18.wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (129).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T112 (5).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T18 (8).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (22).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (365).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T70 (8).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (89).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T2 (8).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (98).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T4 (7).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_tua_t20b (6).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (189).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (71).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (59).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T52 (4).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T138.wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (341).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_tua_t20b (7).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (230).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T233b (3).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (378).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (61).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T222b (7).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T3 (6).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (403).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (297).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (289).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (127).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (400).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (187).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T18 (4).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T6 (2).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Taj_Tua_T (27).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_t15b (2).wav,Tua,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Tua/1_5_Tua_T87 (5).wav,Tua,1.0,16000,1
